n_tasks,b,alpha,m,weight,prior_risk,prior_risk_mc_se
19,64,0.18,23,0.2742744445067584,0.7631984542796756,0.0007172758364112038
19,64,0.18,24,0.2869383371208842,0.7651688989890245,0.0007113464788739627
19,64,0.18,25,0.29975729298314446,0.7673786700368498,0.0007049962389429628
19,64,0.18,26,0.31273161084502094,0.7698008882338978,0.0006980642072860667
19,64,0.18,27,0.3259167868641948,0.7725434947892026,0.000690842628502431
19,64,0.18,28,0.33927102288993666,0.7754766237484267,0.0006833494517886378
19,64,0.18,29,0.35283778059880233,0.7786764813214947,0.0006754718060014025
19,64,0.18,30,0.36657801496366743,0.782033098589157,0.0006673438513670227
19,64,0.18,31,0.38052110753831003,0.7855919639500594,0.0006587064992407474
19,64,0.18,32,0.3946871735706833,0.7893743471413666,0.0006495403974497988
19,64,0.18,33,0.409032777566558,0.7932756898260519,0.0006398239786906001
19,64,0.18,34,0.4236041288207822,0.7973724777802959,0.0006297968904066245
19,64,0.18,35,0.43842382522808027,0.8016892804170611,0.0006190761594349025
19,64,0.18,36,0.45346329295557014,0.806156965254347,0.0006080465422138438
19,64,0.18,37,0.4687280383549788,0.8107728231005039,0.000596346964028371
19,64,0.18,38,0.4842309079447261,0.8155467923279598,0.0005840060811856015
19,64,0.18,39,0.500005543460786,0.8205219174741104,0.0005713475643447464
19,64,0.18,40,0.5160130442403615,0.8256208707845785,0.0005581388575465233
19,64,0.18,41,0.5322884978492041,0.8308893624963185,0.000544107259332073
19,64,0.18,42,0.5488322368106484,0.83631578942575,0.0005295979012104405
19,64,0.18,43,0.565646596845299,0.8418926092581195,0.0005145287704553365
19,64,0.18,44,0.5827615858355873,0.8476532157608544,0.0004989661852424171
19,64,0.18,45,0.6001780591839045,0.8535865730615531,0.000482629127116859
19,64,0.18,46,0.6178796595332214,0.8596586567418733,0.0004657358831823537
19,64,0.18,47,0.6358993332225972,0.8659054750265153,0.000447987159373117
19,64,0.18,48,0.6542466890736895,0.8723289187649197,0.0004295199615969109
19,64,0.18,49,0.6729357036670999,0.8789364292794773,0.00041030591279517557
19,64,0.18,50,0.69195926155177,0.8857078547862657,0.00039028999114064985
19,64,0.18,51,0.7113347277218615,0.8926553445921399,0.0003692526887965889
19,64,0.18,52,0.7311047304934918,0.8998212067612208,0.0003474815549060856
19,64,0.18,53,0.7512273190039902,0.9071424229482148,0.00032484150388959745
19,64,0.18,54,0.7717478190333994,0.9146640818173624,0.00030090120116840833
19,64,0.18,55,0.7926465832320164,0.9223523877608919,0.00027578795311398205
19,64,0.18,56,0.8139168173189283,0.9301906483644896,0.00025004721575223063
19,64,0.18,57,0.8357312417348871,0.9383649030005748,0.00022392486436461641
19,64,0.18,58,0.8581700221189182,0.9469462313036338,0.00019529601046105528
19,64,0.18,59,0.8808163501653956,0.9554618035692427,0.00016389193688699468
19,64,0.18,60,0.9035386274263074,0.9637745359213945,0.00013421926524907998
19,64,0.18,61,0.9274529695400633,0.9730654106649844,0.00010470229515667429
19,64,0.18,62,0.9537406334232692,0.9845064603078907,6.776074086129221e-05
19,64,0.18,63,0.9843851644647709,1.0000103258054813,1.769869888964059e-05
19,64,0.19,1,0.015625,1.0,0.0
19,64,0.19,2,0.029431846118015255,0.9418190757764882,0.000430576956983087
19,64,0.19,3,0.042080210927225165,0.8977111664474702,0.0005516137022290316
19,64,0.19,4,0.05416722766457494,0.8666756426331991,0.0006163998383020458
19,64,0.19,5,0.06588122570086366,0.843279688971055,0.0006579228729694983
19,64,0.19,6,0.07741568535340422,0.8257673104363118,0.0006841657909657413
19,64,0.19,7,0.08879460929870736,0.811836427873896,0.0007019918268182533
19,64,0.19,8,0.10012169404294793,0.8009735523435835,0.0007137123725554347
19,64,0.19,9,0.11145399395735156,0.7925617348078334,0.0007222313180054419
19,64,0.19,10,0.12276460239585267,0.7856934553334571,0.000728218910144169
19,64,0.19,11,0.1341272273861782,0.7803765957014004,0.0007320283148567964
19,64,0.19,12,0.14556225366354839,0.7763320195389246,0.0007337998759577066
19,64,0.19,13,0.1570528250471493,0.7731831386936581,0.0007351412370458956
19,64,0.19,14,0.16861017926314184,0.77078939091722,0.000735108814046379
19,64,0.19,15,0.1802486123674906,0.7690607461012934,0.0007340652894301086
19,64,0.19,16,0.19198467794888435,0.7679387117955374,0.0007320807883750658
19,64,0.19,17,0.20382840617346443,0.767353999711866,0.0007294515619966433
19,64,0.19,18,0.21579426533955642,0.7672684989850895,0.000725813453177137
19,64,0.19,19,0.22790538126192045,0.7676812842506795,0.0007220442092141632
19,64,0.19,20,0.2401402844372419,0.7684489101991742,0.0007178091735120381
19,64,0.19,21,0.2525412573677297,0.7696495462635573,0.0007128768083848157
19,64,0.19,22,0.2650569527567661,0.7710747716560469,0.0007074231145405279
19,64,0.19,23,0.27773471041196063,0.77282702027676,0.0007017749600828133
19,64,0.19,24,0.2905261244242993,0.7747363317981315,0.0006956130926879615
19,64,0.19,25,0.30347739650068495,0.7769021350417535,0.0006890844410208418
19,64,0.19,26,0.31657865074829705,0.779270524918885,0.00068195273371127
19,64,0.19,27,0.3298744457531278,0.7819246121555622,0.0006746927632210685
19,64,0.19,28,0.3433450382592207,0.7847886588782188,0.00066706464744747
19,64,0.19,29,0.3570141567900248,0.7878933115366064,0.0006590752431007497
19,64,0.19,30,0.3708587480874026,0.7911653292531257,0.0006507998310018774
19,64,0.19,31,0.3848821136154285,0.7945953313350782,0.000642045004630699
19,64,0.19,32,0.39912741212142433,0.7982548242428487,0.0006327420184070535
19,64,0.19,33,0.4135488599089821,0.8020341525507532,0.0006229318273337414
19,64,0.19,34,0.42819437591797394,0.8060129429044215,0.0006128718673782124
19,64,0.19,35,0.44308388342776994,0.8102105296964937,0.0006020494558103951
19,64,0.19,36,0.4581745187912302,0.8145324778510761,0.0005910241482833065
19,64,0.19,37,0.4734876787071746,0.8190057145205183,0.0005793380274139585
19,64,0.19,38,0.48903124989744384,0.8236315787746423,0.0005670264169232602
19,64,0.19,39,0.504833998877202,0.8284455366189982,0.0005543359948753718
19,64,0.19,40,0.5208571323420079,0.8333714117472127,0.0005412075294134616
19,64,0.19,41,0.5371368068863503,0.8384574546518639,0.0005272673526273303
19,64,0.19,42,0.5536752833604723,0.8436956698826246,0.0005128593199772859
19,64,0.19,43,0.5704749505415985,0.8490789961549374,0.0004979267869598403
19,64,0.19,44,0.5875639555267422,0.8546384807661704,0.00048257693338808397
19,64,0.19,45,0.6049316206135071,0.8603471937614324,0.0004664550542375137
19,64,0.19,46,0.6225725145511303,0.8661878463320074,0.00044979707138523577
19,64,0.19,47,0.6405176700097194,0.8721942740557882,0.00043229273444167076
19,64,0.19,48,0.6587720838617186,0.8783627784822914,0.00041417274608120233
19,64,0.19,49,0.6773544915032985,0.8847079072696143,0.0003953424862628206
19,64,0.19,50,0.6962502866113991,0.8912003668625907,0.0003757370626801271
19,64,0.19,51,0.7154798264824445,0.8978570371544403,0.00035521295538156557
19,64,0.19,52,0.7350819198746292,0.9047162090764667,0.00033397121871998805
19,64,0.19,53,0.7550184775648883,0.9117204257387332,0.00031196349214966847
19,64,0.19,54,0.7753270678313575,0.918906154466794,0.0002887469148963451
19,64,0.19,55,0.7959881409182095,0.9262407457957348,0.00026442033168868966
19,64,0.19,56,0.8169973785874329,0.9337112898142093,0.00023949557569456
19,64,0.19,57,0.8385264089065675,0.941503336316146,0.00021431324030931267
19,64,0.19,58,0.8606608168965558,0.9496946945065444,0.0001867574023779443
19,64,0.19,59,0.8829757157468715,0.9578041662338945,0.00015649164661936507
19,64,0.19,60,0.9053252559546424,0.9656802730182853,0.00012805476341267298
19,64,0.19,61,0.9288288219802077,0.9745089279792343,9.978302167266504e-05
19,64,0.19,62,0.9545536916427076,0.9853457462118271,6.448426447589062e-05
19,64,0.19,63,0.9843837318555974,1.00000887045648,1.7159526959945023e-05
19,64,0.2,1,0.01562499999999999,0.9999999999999993,1.2386606764482126e-18
19,64,0.2,2,0.02952856742206522,0.9449141575060871,0.00041983215923124497
19,64,0.2,3,0.04230787218652613,0.9025679399792242,0.0005385893379063949
19,64,0.2,4,0.054544181284504195,0.8727069005520671,0.000602893513589656
19,64,0.2,5,0.06641400507488704,0.8500992649585539,0.0006444198071603705
19,64,0.2,6,0.07810828233989112,0.8331550116255053,0.000670518893241202
19,64,0.2,7,0.0896611008836262,0.8197586366502968,0.0006881699643263212
19,64,0.2,8,0.10115113894982508,0.8092091115986006,0.0007000026781461631
19,64,0.2,9,0.11264784784839788,0.801051362477496,0.0007087256637382571
19,64,0.2,10,0.12412606967795681,0.7944068459389235,0.0007147822707474921
19,64,0.2,11,0.13565727710173076,0.7892787031373425,0.0007186664046787949
19,64,0.2,12,0.14725099920933557,0.7853386624497898,0.0007202362988206177
19,64,0.2,13,0.15890117756239994,0.7822827203071995,0.0007214088668710224
19,64,0.2,14,0.17061785429620335,0.7799673339255011,0.0007214934870915245
19,64,0.2,15,0.18241592742812826,0.7783079570266805,0.0007201683357360854
19,64,0.2,16,0.1943100205671527,0.7772400822686109,0.0007183223012996818
19,64,0.2,17,0.20631639127244036,0.7767205318491872,0.0007156271075910687
19,64,0.2,18,0.21844125774143716,0.7766800275251099,0.0007119585603758711
19,64,0.2,19,0.2307074582420139,0.7771198593415205,0.0007080928365082843
19,64,0.2,20,0.24308128927923897,0.7778601256935648,0.0007035278315871894
19,64,0.2,21,0.2556254004662795,0.7790488395162806,0.0006984344259525845
19,64,0.2,22,0.2682839789905064,0.7804624843360185,0.000692811729884158
19,64,0.2,23,0.2810931452745449,0.7821722303291682,0.000686961049708494
19,64,0.2,24,0.29401438073672564,0.7840383486312685,0.0006807003441702308
19,64,0.2,25,0.3070981881580551,0.7861713616846211,0.0006740777015729651
19,64,0.2,26,0.3203253395037873,0.7884931433939378,0.0006667409146379652
19,64,0.2,27,0.33373532950969464,0.7910763366155724,0.0006593584828905626
19,64,0.2,28,0.3473231110392782,0.7938813966612074,0.0006516653162896518
19,64,0.2,29,0.36109581577803274,0.796901110682555,0.0006435369004013955
19,64,0.2,30,0.3750312933271415,0.8000667590979019,0.0006351892983956364
19,64,0.2,31,0.38914499618926623,0.8033961211649367,0.0006263315001879996
19,64,0.2,32,0.4034672338354533,0.8069344676709066,0.0006168958427972477
19,64,0.2,33,0.4179591863302729,0.8105875128829535,0.0006069986691472832
19,64,0.2,34,0.4326728695902356,0.8144430486404436,0.000596832505973984
19,64,0.2,35,0.44761872203789127,0.818502806012144,0.0005859929461802032
19,64,0.2,36,0.46276580966418207,0.8226947727363237,0.0005748817946800436
19,64,0.2,37,0.4781153080036812,0.827010262492854,0.0005631483171332338
19,64,0.2,38,0.4936894037686611,0.831476890557745,0.0005508631547152899
19,64,0.2,39,0.5095153314048676,0.8361277233310647,0.0005382020148798305
19,64,0.2,40,0.525555463186316,0.8408887410981055,0.0005251105956708247
19,64,0.2,41,0.5418346768684469,0.8457907151117219,0.0005112606980450083
19,64,0.2,42,0.558363622364386,0.8508398055076358,0.0004969717561237477
19,64,0.2,43,0.5751394231744701,0.8560214670503741,0.0004822313547441079
19,64,0.2,44,0.5921877732607344,0.8613640338337953,0.0004670885004304867
19,64,0.2,45,0.6095093562533382,0.8668577511158587,0.00045118567656201176
19,64,0.2,46,0.6270945777338174,0.8724794124992242,0.00043477759082374514
19,64,0.2,47,0.6449644585956894,0.8782494755345558,0.0004175577007300052
19,64,0.2,48,0.6631270240239667,0.8841693653652891,0.00039976574338314395
19,64,0.2,49,0.6816006824173286,0.8902539525450822,0.00038130596332211947
19,64,0.2,50,0.7003723954208154,0.8964766661386437,0.0003620928444081696
19,64,0.2,51,0.7194571199529306,0.9028481505291678,0.0003420243275843462
19,64,0.2,52,0.7388930051078363,0.9094067755173368,0.00032134601336859613
19,64,0.2,53,0.7586501001051513,0.9161057812590505,0.00029994239630740165
19,64,0.2,54,0.778759644759596,0.9229743937891508,0.00027739121232866327
19,64,0.2,55,0.7991960138043386,0.9299735433359575,0.0002537866071974005
19,64,0.2,56,0.8199546490822552,0.9370910275225774,0.00022962174452304375
19,64,0.2,57,0.8412016319922666,0.9445070955702642,0.0002053332369239082
19,64,0.2,58,0.8630365742001065,0.9523162198070141,0.0001787868049842792
19,64,0.2,59,0.8850266494674444,0.9600289078968888,0.00014963153207203569
19,64,0.2,60,0.9070253245975373,0.9674936795707063,0.00012235617426194762
19,64,0.2,61,0.9301382730038531,0.9758827782335509,9.52165505238584e-05
19,64,0.2,62,0.9553299724105491,0.9861470682947603,6.144538862506391e-05
19,64,0.2,63,0.9843922963006031,1.0000175708450572,1.6635918609228793e-05
19,64,0.25,1,0.015624999999999993,0.9999999999999996,1.592563726861988e-18
19,64,0.25,2,0.029898364736395153,0.9567476715646449,0.00037389434398077024
19,64,0.25,3,0.043227945356864576,0.9221961676131112,0.00048640466000361883
19,64,0.25,4,0.0560621682550485,0.896994692080776,0.0005492901816078295
19,64,0.25,5,0.06857600635401613,0.8777728813314064,0.0005892768699254753
19,64,0.25,6,0.08092940452300505,0.8632469815787206,0.0006145511859910168
19,64,0.25,7,0.09316894978697372,0.8518303980523313,0.0006321361667924107
19,64,0.25,8,0.10533760158264559,0.8427008126611647,0.0006438899394320581
19,64,0.25,9,0.11752388235069837,0.8357253856049663,0.0006524198260630217
19,64,0.25,10,0.12969011243721995,0.8300167195982079,0.0006586694134320666
19,64,0.25,11,0.14189621095618107,0.8255779546541444,0.0006624441102517325
19,64,0.25,12,0.15416856045955107,0.8222323224509392,0.0006637272021467903
19,64,0.25,13,0.16648380625462852,0.8196125846381712,0.0006641917555288661
19,64,0.25,14,0.1788507338715118,0.8176033548411968,0.0006636741175945925
19,64,0.25,15,0.1913199930275141,0.8162986369173937,0.0006618563275867111
19,64,0.25,16,0.2038588926700265,0.815435570680106,0.0006595513144726438
19,64,0.25,17,0.2164833625683173,0.8149961884924887,0.0006563251966133862
19,64,0.25,18,0.22922640527755828,0.8150272187646519,0.0006524095260046583
19,64,0.25,19,0.2420937760984822,0.8154737721212033,0.0006478671320706028
19,64,0.25,20,0.25504971513012,0.8161590884163841,0.0006428371361272513
19,64,0.25,21,0.26815475140776607,0.8172335280998586,0.0006370354337812505
19,64,0.25,22,0.2813710041982223,0.8185338303948286,0.0006311541536592834
19,64,0.25,23,0.2947055039711703,0.8200500980067348,0.0006249238336244514
19,64,0.25,24,0.3081442638327124,0.821718036887233,0.0006181988316609093
19,64,0.25,25,0.3217110251673302,0.8235802244283652,0.0006109802407771383
19,64,0.25,26,0.33540650463070637,0.8256160113986619,0.0006033434287517872
19,64,0.25,27,0.3492705536781321,0.8279005716814983,0.0005955259517576783
19,64,0.25,28,0.36328021661730153,0.8303547808395466,0.0005874260919653647
19,64,0.25,29,0.3774494893434889,0.8329919764821823,0.0005790283974308393
19,64,0.25,30,0.39176297510527575,0.8357610135579218,0.0005703848792993989
19,64,0.25,31,0.4062146128852011,0.8386366201500927,0.0005613036667610344
19,64,0.25,32,0.4208535142958176,0.8417070285916352,0.0005516535490677973
19,64,0.25,33,0.43564012649843803,0.8448778210878798,0.000541649455322453
19,64,0.25,34,0.4505885748743938,0.8481667291753295,0.0005312124122318857
19,64,0.25,35,0.4657470772694996,0.8516517984356564,0.000520496233483018
19,64,0.25,36,0.48106245156062083,0.8552221361077705,0.0005093918092032097
19,64,0.25,37,0.4965503108386279,0.8588978349641133,0.0004978548807085977
19,64,0.25,38,0.5122245270435913,0.8626939402839435,0.0004858154786214808
19,64,0.25,39,0.5281063603991686,0.8666360786037638,0.00047355660165971383
19,64,0.25,40,0.5441604000150958,0.8706566400241534,0.00046093980589975654
19,64,0.25,41,0.5604240235762881,0.8748082319239618,0.0004477661448712128
19,64,0.25,42,0.5768931527743154,0.8790752804180044,0.00043413000360115395
19,64,0.25,43,0.5935525197606344,0.8834270061553628,0.0004201066937642822
19,64,0.25,44,0.6104307485516808,0.8878992706206267,0.0004058199708304698
19,64,0.25,45,0.627536547402108,0.8924964229718869,0.00039086891601443997
19,64,0.25,46,0.6448545187690802,0.8971888956787204,0.00037556226919800137
19,64,0.25,47,0.6623917861973352,0.9019803046091375,0.0003596346864250822
19,64,0.25,48,0.6801626128320427,0.906883483776057,0.0003432499272815495
19,64,0.25,49,0.6981686504900966,0.9118937475789017,0.00032645530307750994
19,64,0.25,50,0.7164236474632117,0.9170222687529112,0.00030905798569914986
19,64,0.25,51,0.7349181153467342,0.9222501839645293,0.00029094627335128604
19,64,0.25,52,0.7536855159538056,0.9276129427123762,0.0002724535910842326
19,64,0.25,53,0.7727035804109694,0.9330760216283407,0.00025349553958983935
19,64,0.25,54,0.7920043679409643,0.9386718434855874,0.00023374956962157674
19,64,0.25,55,0.8115590657130237,0.9443596401024278,0.00021306112649371745
19,64,0.25,56,0.8313221636676087,0.9500824727629815,0.000192014248347143
19,64,0.25,57,0.8514627539986493,0.9560283553669047,0.00017114451323606156
19,64,0.25,58,0.8720978181590381,0.9623148338306627,0.0001486559617450128
19,64,0.25,59,0.892833718444972,0.9684975928894611,0.0001240572833468524
19,64,0.25,60,0.9135096806551233,0.9744103260321317,0.00010108307260786039
19,64,0.25,61,0.9351238358467614,0.9811135326916841,7.814319262619462e-05
19,64,0.25,62,0.9582507933784471,0.9891621092938808,5.0316662305030545e-05
19,64,0.25,63,0.9843896015235217,1.0000148332937366,1.4634543404183385e-05
19,64,0.5,1,0.015624999999999997,0.9999999999999998,7.078061008275504e-19
19,64,0.5,2,0.030735300824591798,0.9835296263869375,0.00023369618696775216
19,64,0.5,3,0.0453796328816001,0.9680988348074687,0.00031823790599228106
19,64,0.5,4,0.059744158800959526,0.9559065408153524,0.00036846469861466936
19,64,0.5,5,0.07392901845837825,0.9462914362672414,0.000402414399589307
19,64,0.5,6,0.08799091059437969,0.9385697130067165,0.00042542915844430727
19,64,0.5,7,0.10199289459384266,0.9325064648579899,0.00044175060751751603
19,64,0.5,8,0.11595200818131537,0.927616065450523,0.0004519983168930227
19,64,0.5,9,0.12989364209894882,0.9236881215925249,0.00045931441002799577
19,64,0.5,10,0.14383013459138458,0.9205128613848611,0.0004644619376247256
19,64,0.5,11,0.15779287167813225,0.9180676170364058,0.00046721069466197597
