profile,model,budget,strategy,time_seconds,useful_eflop,wasted_eflop,accepted_rollouts,extra_rollouts
mmlu_science__subject_college_physics__model=qwen3_5_27b,qwen3_5_27b,32,hbn-async,2427.021168474,0.8907098428313108,0.0,3200,0
mmlu_science__subject_college_physics__model=qwen3_5_27b,qwen3_5_27b,64,uniform,4584.707798202,1.728831768164228,0,6400,0
mmlu_science__subject_college_physics__model=qwen3_5_27b,qwen3_5_27b,64,hbn-sync,5222.566941496,1.8770469611378124,0.0,6400,0
mmlu_science__subject_college_physics__model=qwen3_5_27b,qwen3_5_27b,64,hbn-async,5175.614694318,1.8923547114944061,0.0,6400,0
mmlu_science__subject_college_physics__model=qwen3_5_4b,qwen3_5_4b,8,uniform,169.432067869,0.02943338789175501,0,800,0
mmlu_science__subject_college_physics__model=qwen3_5_4b,qwen3_5_4b,8,hbn-sync,221.631775772,0.031059951714414592,0.0,800,0
mmlu_science__subject_college_physics__model=qwen3_5_4b,qwen3_5_4b,8,hbn-async,220.213058545,0.031325359512813566,0.0017520774333521921,800,44
mmlu_science__subject_college_physics__model=qwen3_5_4b,qwen3_5_4b,16,uniform,359.278823526,0.061092714846570494,0,1600,0
mmlu_science__subject_college_physics__model=qwen3_5_4b,qwen3_5_4b,16,hbn-sync,413.236699115,0.06588539826639257,0.0,1600,0
mmlu_science__subject_college_physics__model=qwen3_5_4b,qwen3_5_4b,16,hbn-async,402.145744736,0.06572544977138278,0.0,1600,0
mmlu_science__subject_college_physics__model=qwen3_5_4b,qwen3_5_4b,32,uniform,626.705369547,0.12081253545074074,0,3200,0
mmlu_science__subject_college_physics__model=qwen3_5_4b,qwen3_5_4b,32,hbn-sync,763.053241784,0.13515492097785856,0.0,3200,0
mmlu_science__subject_college_physics__model=qwen3_5_4b,qwen3_5_4b,32,hbn-async,734.115620024,0.13488214925205708,0.0,3200,0
mmlu_science__subject_college_physics__model=qwen3_5_4b,qwen3_5_4b,64,uniform,1197.613020285,0.23875077807195955,0,6400,0
mmlu_science__subject_college_physics__model=qwen3_5_4b,qwen3_5_4b,64,hbn-sync,1546.341230676,0.28363094752212786,0.0,6400,0
mmlu_science__subject_college_physics__model=qwen3_5_4b,qwen3_5_4b,64,hbn-async,1518.27424055,0.2839675581112955,0.0,6400,0
mmlu_science__subject_college_physics__model=qwen3_5_9b,qwen3_5_9b,8,uniform,172.595298014,0.04383877085364941,0,800,0
mmlu_science__subject_college_physics__model=qwen3_5_9b,qwen3_5_9b,8,hbn-sync,262.689427454,0.04763271857085747,0.0,800,0
mmlu_science__subject_college_physics__model=qwen3_5_9b,qwen3_5_9b,8,hbn-async,224.679869273,0.047584675741113344,0.00207453784207872,800,43
mmlu_science__subject_college_physics__model=qwen3_5_9b,qwen3_5_9b,16,uniform,304.242925493,0.08941574229015449,0,1600,0
mmlu_science__subject_college_physics__model=qwen3_5_9b,qwen3_5_9b,16,hbn-sync,455.880446921,0.09915296129978163,0.0,1600,0
mmlu_science__subject_college_physics__model=qwen3_5_9b,qwen3_5_9b,16,hbn-async,397.601576585,0.10046710321458893,0.0,1600,0
mmlu_science__subject_college_physics__model=qwen3_5_9b,qwen3_5_9b,32,uniform,570.112865944,0.1763172653715333,0,3200,0
mmlu_science__subject_college_physics__model=qwen3_5_9b,qwen3_5_9b,32,hbn-sync,814.665973688,0.21044956244086988,0.0,3200,0
mmlu_science__subject_college_physics__model=qwen3_5_9b,qwen3_5_9b,32,hbn-async,732.997237285,0.21069708397208575,0.0,3200,0
mmlu_science__subject_college_physics__model=qwen3_5_9b,qwen3_5_9b,64,uniform,1087.195314458,0.35280945790124135,0,6400,0
mmlu_science__subject_college_physics__model=qwen3_5_9b,qwen3_5_9b,64,hbn-sync,1488.859894152,0.440513356915669,0.0,6400,0
mmlu_science__subject_college_physics__model=qwen3_5_9b,qwen3_5_9b,64,hbn-async,1449.440772849,0.44296140819202356,0.0,6400,0
supergpqa_science__field_biology__model=qwen2_5_32b,qwen2_5_32b,8,uniform,35.940934452,0.015234011766867969,0,800,0
supergpqa_science__field_biology__model=qwen2_5_32b,qwen2_5_32b,8,hbn-sync,73.689030682,0.017046483145486336,0.0,800,0
supergpqa_science__field_biology__model=qwen2_5_32b,qwen2_5_32b,8,hbn-async,53.4569178,0.01694401204491059,0.00144456514632704,800,64
supergpqa_science__field_biology__model=qwen2_5_32b,qwen2_5_32b,16,uniform,409.995822035,0.031629202089928705,0,1600,0
supergpqa_science__field_biology__model=qwen2_5_32b,qwen2_5_32b,16,hbn-sync,82.553425663,0.03674635459023257,0.0,1600,0
supergpqa_science__field_biology__model=qwen2_5_32b,qwen2_5_32b,16,hbn-async,78.905888593,0.03677706684923494,0.00500196313176064,1600,167
supergpqa_science__field_biology__model=qwen2_5_32b,qwen2_5_32b,32,uniform,441.335716866,0.061917422884343806,0,3200,0
supergpqa_science__field_biology__model=qwen2_5_32b,qwen2_5_32b,32,hbn-sync,139.690325094,0.07877603610407322,0.0,3200,0
supergpqa_science__field_biology__model=qwen2_5_32b,qwen2_5_32b,32,hbn-async,480.429105531,0.0810857601010688,0.0,3200,0
supergpqa_science__field_biology__model=qwen2_5_32b,qwen2_5_32b,64,uniform,501.125698458,0.12320220794042164,0,6400,0
supergpqa_science__field_biology__model=qwen2_5_32b,qwen2_5_32b,64,hbn-sync,558.385484128,0.16960861638970162,0.0,6400,0
supergpqa_science__field_biology__model=qwen2_5_32b,qwen2_5_32b,64,hbn-async,238.573264682,0.16843915033248769,0.0,6400,0
supergpqa_science__field_biology__model=qwen2_5_3b,qwen2_5_3b,8,uniform,4.327856878,0.001005689635643392,0,800,0
supergpqa_science__field_biology__model=qwen2_5_3b,qwen2_5_3b,8,hbn-sync,7.100101083,0.001028242790678528,0.0,800,0
supergpqa_science__field_biology__model=qwen2_5_3b,qwen2_5_3b,8,hbn-async,66.147005221,0.001168253107232768,8.3457928298496e-05,800,70
supergpqa_science__field_biology__model=qwen2_5_3b,qwen2_5_3b,16,uniform,4.505192548,0.002001916852559872,0,1600,0
supergpqa_science__field_biology__model=qwen2_5_3b,qwen2_5_3b,16,hbn-sync,7.725753806,0.00210434970042368,0.0,1600,0
supergpqa_science__field_biology__model=qwen2_5_3b,qwen2_5_3b,16,hbn-async,68.19778076,0.00224928786542592,6.1025885233152e-05,1600,55
supergpqa_science__field_biology__model=qwen2_5_3b,qwen2_5_3b,32,uniform,68.262871137,0.004164630574505984,0,3200,0
supergpqa_science__field_biology__model=qwen2_5_3b,qwen2_5_3b,32,hbn-sync,129.711000175,0.005093774846681088,0.0,3200,0
supergpqa_science__field_biology__model=qwen2_5_3b,qwen2_5_3b,32,hbn-async,69.277068158,0.004520478317469696,1.0903908909056e-05,3200,8
supergpqa_science__field_biology__model=qwen2_5_3b,qwen2_5_3b,64,uniform,81.208059362,0.008198456554831871,0,6400,0
supergpqa_science__field_biology__model=qwen2_5_3b,qwen2_5_3b,64,hbn-sync,89.90097874,0.01005984042033152,0.0,6400,0
supergpqa_science__field_biology__model=qwen2_5_3b,qwen2_5_3b,64,hbn-async,89.292406161,0.00946730128642048,0.0,6400,0
supergpqa_science__field_biology__model=qwen2_5_7b,qwen2_5_7b,8,uniform,2.327872216,0.002292271799709696,0,800,0
supergpqa_science__field_biology__model=qwen2_5_7b,qwen2_5_7b,8,hbn-sync,2.483022225,0.00226081378238464,0.0,800,0
supergpqa_science__field_biology__model=qwen2_5_7b,qwen2_5_7b,8,hbn-async,2.27765477,0.00226081378238464,0.0,800,0
supergpqa_science__field_biology__model=qwen2_5_7b,qwen2_5_7b,16,uniform,4.501110971,0.004584600544104448,0,1600,0
supergpqa_science__field_biology__model=qwen2_5_7b,qwen2_5_7b,16,hbn-sync,4.704031367,0.0045423605609984,0.0,1600,0
supergpqa_science__field_biology__model=qwen2_5_7b,qwen2_5_7b,16,hbn-async,4.401261,0.0045423605609984,0.0,1600,0
supergpqa_science__field_biology__model=qwen2_5_7b,qwen2_5_7b,32,uniform,8.825749256,0.00916914414352384,0,3200,0
supergpqa_science__field_biology__model=qwen2_5_7b,qwen2_5_7b,32,hbn-sync,9.38108249,0.009337329621236736,0.0,3200,0
supergpqa_science__field_biology__model=qwen2_5_7b,qwen2_5_7b,32,hbn-async,9.361284014,0.00933738650811904,0.0,3200,0
supergpqa_science__field_biology__model=qwen2_5_7b,qwen2_5_7b,64,uniform,26.719249524,0.018338061428334593,0,6400,0
supergpqa_science__field_biology__model=qwen2_5_7b,qwen2_5_7b,64,hbn-sync,23.442884283,0.01867213713336832,0.0,6400,0
supergpqa_science__field_biology__model=qwen2_5_7b,qwen2_5_7b,64,hbn-async,28.089191302,0.018671909296825343,0.0,6400,0
supergpqa_science__field_biology__model=qwen3_5_27b,qwen3_5_27b,8,uniform,1037.111802504,0.29695154772323223,0,800,0
supergpqa_science__field_biology__model=qwen3_5_27b,qwen3_5_27b,8,hbn-sync,1310.204178461,0.30080993683790436,0.0,800,0
supergpqa_science__field_biology__model=qwen3_5_27b,qwen3_5_27b,8,hbn-async,1114.905983702,0.30019026785981745,0.00196109887353344,800,6
supergpqa_science__field_biology__model=qwen3_5_27b,qwen3_5_27b,16,uniform,1853.441544639,0.5977595747727554,0,1600,0
supergpqa_science__field_biology__model=qwen3_5_27b,qwen3_5_27b,16,hbn-sync,2148.374633946,0.6144820629358029,0.0,1600,0
supergpqa_science__field_biology__model=qwen3_5_27b,qwen3_5_27b,16,hbn-async,1869.679059381,0.6117798985868084,0.0,1600,0
supergpqa_science__field_biology__model=qwen3_5_27b,qwen3_5_27b,32,uniform,3374.342156898,1.1674174085721742,0,3200,0
supergpqa_science__field_biology__model=qwen3_5_27b,qwen3_5_27b,32,hbn-sync,3772.351305405,1.2337519051653028,0.0,3200,0
supergpqa_science__field_biology__model=qwen3_5_27b,qwen3_5_27b,32,hbn-async,3601.259191248,1.240014014915579,0.0,3200,0
supergpqa_science__field_biology__model=qwen3_5_27b,qwen3_5_27b,64,uniform,6521.350622861,2.360770601556722,0,6400,0
supergpqa_science__field_biology__model=qwen3_5_27b,qwen3_5_27b,64,hbn-sync,7319.121783294,2.5044678056501226,0.0,6400,0
supergpqa_science__field_biology__model=qwen3_5_27b,qwen3_5_27b,64,hbn-async,7040.280306302,2.4972928667299565,0.0,6400,0
supergpqa_science__field_biology__model=qwen3_5_4b,qwen3_5_4b,8,uniform,283.358895746,0.04327476262450381,0,800,0
supergpqa_science__field_biology__model=qwen3_5_4b,qwen3_5_4b,8,hbn-sync,360.534780911,0.043969061831876606,0.0,800,0
supergpqa_science__field_biology__model=qwen3_5_4b,qwen3_5_4b,8,hbn-async,321.452008926,0.04441234399122227,0.000476072586825728,800,10
supergpqa_science__field_biology__model=qwen3_5_4b,qwen3_5_4b,16,uniform,514.530230007,0.08631361538971853,0,1600,0
supergpqa_science__field_biology__model=qwen3_5_4b,qwen3_5_4b,16,hbn-sync,601.550927109,0.08688415921785651,0.0,1600,0
supergpqa_science__field_biology__model=qwen3_5_4b,qwen3_5_4b,16,hbn-async,539.583011292,0.08728866013183385,0.0,1600,0
supergpqa_science__field_biology__model=qwen3_5_4b,qwen3_5_4b,32,uniform,994.875076152,0.17282984585767322,0,3200,0
supergpqa_science__field_biology__model=qwen3_5_4b,qwen3_5_4b,32,hbn-sync,1093.630402404,0.17803448315042816,0.0,3200,0
supergpqa_science__field_biology__model=qwen3_5_4b,qwen3_5_4b,32,hbn-async,1030.519486262,0.17742788471624293,0.0,3200,0
supergpqa_science__field_biology__model=qwen3_5_4b,qwen3_5_4b,64,uniform,1904.913565108,0.3436383107528499,0,6400,0
supergpqa_science__field_biology__model=qwen3_5_4b,qwen3_5_4b,64,hbn-sync,2045.863285228,0.3556725256325161,0.0,6400,0
supergpqa_science__field_biology__model=qwen3_5_4b,qwen3_5_4b,64,hbn-async,2000.94201013,0.3564540167086428,0.0,6400,0
supergpqa_science__field_biology__model=qwen3_5_9b,qwen3_5_9b,8,uniform,342.559086341,0.07483675307698791,0,800,0
supergpqa_science__field_biology__model=qwen3_5_9b,qwen3_5_9b,8,hbn-sync,438.706720212,0.07718797814841753,0.0,800,0
supergpqa_science__field_biology__model=qwen3_5_9b,qwen3_5_9b,8,hbn-async,351.877099083,0.07717307066287206,0.000525316645112832,800,6
supergpqa_science__field_biology__model=qwen3_5_9b,qwen3_5_9b,16,uniform,565.372825342,0.15013015517368114,0,1600,0
supergpqa_science__field_biology__model=qwen3_5_9b,qwen3_5_9b,16,hbn-sync,663.297246069,0.15235726867209523,0.0,1600,0
supergpqa_science__field_biology__model=qwen3_5_9b,qwen3_5_9b,16,hbn-async,601.657493385,0.15360528445768704,0.0,1600,0
supergpqa_science__field_biology__model=qwen3_5_9b,qwen3_5_9b,32,uniform,1071.727342072,0.2976401670761728,0,3200,0
supergpqa_science__field_biology__model=qwen3_5_9b,qwen3_5_9b,32,hbn-sync,1212.080293777,0.3118343633181829,0.0,3200,0
supergpqa_science__field_biology__model=qwen3_5_9b,qwen3_5_9b,32,hbn-async,1104.122208775,0.3112725285630597,0.0,3200,0
supergpqa_science__field_biology__model=qwen3_5_9b,qwen3_5_9b,64,uniform,2037.552855821,0.5939391809545698,0,6400,0
supergpqa_science__field_biology__model=qwen3_5_9b,qwen3_5_9b,64,hbn-sync,2272.651978887,0.6327944074411561,0.0,6400,0
supergpqa_science__field_biology__model=qwen3_5_9b,qwen3_5_9b,64,hbn-async,2167.074002352,0.6305486917884344,0.0,6400,0
supergpqa_science__field_chemistry__model=qwen2_5_32b,qwen2_5_32b,8,uniform,88.779829682,0.040706689026822146,0,800,0
supergpqa_science__field_chemistry__model=qwen2_5_32b,qwen2_5_32b,8,hbn-sync,109.014148533,0.04166191378015232,0.0,800,0
supergpqa_science__field_chemistry__model=qwen2_5_32b,qwen2_5_32b,8,hbn-async,88.862415768,0.04148063030495642,0.00021186047643238402,800,4
supergpqa_science__field_chemistry__model=qwen2_5_32b,qwen2_5_32b,16,uniform,146.280382554,0.08119173337962905,0,1600,0
supergpqa_science__field_chemistry__model=qwen2_5_32b,qwen2_5_32b,16,hbn-sync,521.822604363,0.08724817275459994,0.0,1600,0
supergpqa_science__field_chemistry__model=qwen2_5_32b,qwen2_5_32b,16,hbn-async,150.762439689,0.08640721631748095,0.0,1600,0
supergpqa_science__field_chemistry__model=qwen2_5_32b,qwen2_5_32b,32,uniform,556.64113281,0.1627829891058094,0,3200,0
supergpqa_science__field_chemistry__model=qwen2_5_32b,qwen2_5_32b,32,hbn-sync,962.336091965,0.1784625238358446,0.0,3200,0
supergpqa_science__field_chemistry__model=qwen2_5_32b,qwen2_5_32b,32,hbn-async,602.681955234,0.17720285188930765,0.0,3200,0
supergpqa_science__field_chemistry__model=qwen2_5_32b,qwen2_5_32b,64,uniform,743.720033411,0.33003323118439426,0,6400,0
supergpqa_science__field_chemistry__model=qwen2_5_32b,qwen2_5_32b,64,hbn-sync,1290.314585126,0.36881147142510184,0.0,6400,0
supergpqa_science__field_chemistry__model=qwen2_5_32b,qwen2_5_32b,64,hbn-async,895.14209393,0.36457662179741285,0.0,6400,0
supergpqa_science__field_chemistry__model=qwen2_5_3b,qwen2_5_3b,8,uniform,8.492159135,0.001861059512434688,0,800,0
supergpqa_science__field_chemistry__model=qwen2_5_3b,qwen2_5_3b,8,hbn-sync,127.373832879,0.00236695953043456,0.0,800,0
supergpqa_science__field_chemistry__model=qwen2_5_3b,qwen2_5_3b,8,hbn-async,71.088024154,0.002224994254266368,0.000110831117631488,800,40
supergpqa_science__field_chemistry__model=qwen2_5_3b,qwen2_5_3b,16,uniform,66.00697947,0.00387874731839488,0,1600,0
supergpqa_science__field_chemistry__model=qwen2_5_3b,qwen2_5_3b,16,hbn-sync,129.420429453,0.004484567679680512,0.0,1600,0
supergpqa_science__field_chemistry__model=qwen2_5_3b,qwen2_5_3b,16,hbn-async,13.673371676,0.003908047041536,0.00030691584978944,1600,94
supergpqa_science__field_chemistry__model=qwen2_5_3b,qwen2_5_3b,32,uniform,70.481724803,0.007476586449076224,0,3200,0
supergpqa_science__field_chemistry__model=qwen2_5_3b,qwen2_5_3b,32,hbn-sync,138.671762817,0.008417513496526847,0.0,3200,0
supergpqa_science__field_chemistry__model=qwen2_5_3b,qwen2_5_3b,32,hbn-async,74.212195255,0.008289792233324544,0.00016383756201984,3200,28
supergpqa_science__field_chemistry__model=qwen2_5_3b,qwen2_5_3b,64,uniform,91.738933152,0.014636331120771073,0,6400,0
supergpqa_science__field_chemistry__model=qwen2_5_3b,qwen2_5_3b,64,hbn-sync,159.0123317,0.018115980238749697,0.0,6400,0
supergpqa_science__field_chemistry__model=qwen2_5_3b,qwen2_5_3b,64,hbn-async,104.701328135,0.018416526897373185,1.3780672512e-05,6400,2
supergpqa_science__field_chemistry__model=qwen2_5_7b,qwen2_5_7b,8,uniform,7.716267604,0.003391528940606464,0,800,0
supergpqa_science__field_chemistry__model=qwen2_5_7b,qwen2_5_7b,8,hbn-sync,12.505967996,0.003371603962918912,0.0,800,0
supergpqa_science__field_chemistry__model=qwen2_5_7b,qwen2_5_7b,8,hbn-async,99.341357426,0.003645991250098176,2.6919814598656e-05,800,2
supergpqa_science__field_chemistry__model=qwen2_5_7b,qwen2_5_7b,16,uniform,10.977664679,0.00675305440459776,0,1600,0
supergpqa_science__field_chemistry__model=qwen2_5_7b,qwen2_5_7b,16,hbn-sync,17.191593047,0.006663622159301632,0.0,1600,0
supergpqa_science__field_chemistry__model=qwen2_5_7b,qwen2_5_7b,16,hbn-async,12.364444391,0.006671295668165632,0.000127844151020544,1600,15
supergpqa_science__field_chemistry__model=qwen2_5_7b,qwen2_5_7b,32,uniform,108.490805522,0.013841495919598592,0,3200,0
supergpqa_science__field_chemistry__model=qwen2_5_7b,qwen2_5_7b,32,hbn-sync,113.354671114,0.013469458344932352,0.0,3200,0
supergpqa_science__field_chemistry__model=qwen2_5_7b,qwen2_5_7b,32,hbn-async,108.512977642,0.0134592494007552,0.000265559076600832,3200,23
supergpqa_science__field_chemistry__model=qwen2_5_7b,qwen2_5_7b,64,uniform,133.586379965,0.027969687354269697,0,6400,0
supergpqa_science__field_chemistry__model=qwen2_5_7b,qwen2_5_7b,64,hbn-sync,36.497604488,0.02626584830977229,0.0,6400,0
supergpqa_science__field_chemistry__model=qwen2_5_7b,qwen2_5_7b,64,hbn-async,122.30174262,0.02656414665815859,0.000292399919286272,6400,26
supergpqa_science__field_chemistry__model=qwen3_5_27b,qwen3_5_27b,8,uniform,1486.87282272,0.42831965809150774,0,800,0
supergpqa_science__field_chemistry__model=qwen3_5_27b,qwen3_5_27b,8,hbn-sync,1747.85302773,0.44204942442349054,0.0,800,0
supergpqa_science__field_chemistry__model=qwen3_5_27b,qwen3_5_27b,8,hbn-async,1518.328162695,0.4435724303830815,0.0001738016732416,800,4
supergpqa_science__field_chemistry__model=qwen3_5_27b,qwen3_5_27b,16,uniform,2698.099958933,0.8545243199102873,0,1600,0
supergpqa_science__field_chemistry__model=qwen3_5_27b,qwen3_5_27b,16,hbn-sync,3056.535658545,0.8909078513035571,0.0,1600,0
supergpqa_science__field_chemistry__model=qwen3_5_27b,qwen3_5_27b,16,hbn-async,2843.113083536,0.8893764048834069,0.0,1600,0
supergpqa_science__field_chemistry__model=qwen3_5_27b,qwen3_5_27b,32,uniform,5250.951497511,1.7135245810000936,0,3200,0
supergpqa_science__field_chemistry__model=qwen3_5_27b,qwen3_5_27b,32,hbn-sync,5864.963181336,1.8075940133195971,0.0,3200,0
supergpqa_science__field_chemistry__model=qwen3_5_27b,qwen3_5_27b,32,hbn-async,5700.10935273,1.8273433624802744,0.0,3200,0
supergpqa_science__field_chemistry__model=qwen3_5_27b,qwen3_5_27b,64,uniform,10337.007597948,3.4343162381091736,0,6400,0
supergpqa_science__field_chemistry__model=qwen3_5_27b,qwen3_5_27b,64,hbn-sync,11537.164942172,3.681022049587462,0.0,6400,0
supergpqa_science__field_chemistry__model=qwen3_5_27b,qwen3_5_27b,64,hbn-async,11378.752475087,3.6849995888425155,0.0,6400,0
supergpqa_science__field_chemistry__model=qwen3_5_4b,qwen3_5_4b,8,uniform,481.024678712,0.06749447810762957,0,800,0
supergpqa_science__field_chemistry__model=qwen3_5_4b,qwen3_5_4b,8,hbn-sync,568.397356941,0.06772483893423104,0.0,800,0
supergpqa_science__field_chemistry__model=qwen3_5_4b,qwen3_5_4b,8,hbn-async,480.119955064,0.0678046371722281,0.000199210556153856,800,7
supergpqa_science__field_chemistry__model=qwen3_5_4b,qwen3_5_4b,16,uniform,874.48938217,0.1333015969754706,0,1600,0
supergpqa_science__field_chemistry__model=qwen3_5_4b,qwen3_5_4b,16,hbn-sync,990.703439154,0.1386417835143209,0.0,1600,0
supergpqa_science__field_chemistry__model=qwen3_5_4b,qwen3_5_4b,16,hbn-async,919.06025692,0.13836830278032794,0.0,1600,0
supergpqa_science__field_chemistry__model=qwen3_5_4b,qwen3_5_4b,32,uniform,1696.608404108,0.268712329435861,0,3200,0
supergpqa_science__field_chemistry__model=qwen3_5_4b,qwen3_5_4b,32,hbn-sync,1868.219762182,0.2814893470748201,0.0,3200,0
supergpqa_science__field_chemistry__model=qwen3_5_4b,qwen3_5_4b,32,hbn-async,1826.789932966,0.28346835098312706,0.0,3200,0
supergpqa_science__field_chemistry__model=qwen3_5_4b,qwen3_5_4b,64,uniform,3298.244438894,0.5369384298319463,0,6400,0
supergpqa_science__field_chemistry__model=qwen3_5_4b,qwen3_5_4b,64,hbn-sync,3662.389908527,0.5718608286144861,0.0,6400,0
supergpqa_science__field_chemistry__model=qwen3_5_4b,qwen3_5_4b,64,hbn-async,3617.477721921,0.5740015701489685,0.0,6400,0
supergpqa_science__field_chemistry__model=qwen3_5_9b,qwen3_5_9b,8,uniform,585.874446989,0.1252499075506821,0,800,0
supergpqa_science__field_chemistry__model=qwen3_5_9b,qwen3_5_9b,8,hbn-sync,691.377201692,0.12722630398065665,0.0,800,0
supergpqa_science__field_chemistry__model=qwen3_5_9b,qwen3_5_9b,8,hbn-async,600.597902452,0.12850409966139495,0.000124199668883456,800,3
supergpqa_science__field_chemistry__model=qwen3_5_9b,qwen3_5_9b,16,uniform,1071.941382712,0.2524971020233462,0,1600,0
supergpqa_science__field_chemistry__model=qwen3_5_9b,qwen3_5_9b,16,hbn-sync,1197.161577539,0.2572275185794089,0.0,1600,0
supergpqa_science__field_chemistry__model=qwen3_5_9b,qwen3_5_9b,16,hbn-async,1091.910113255,0.2556513234573814,0.0,1600,0
supergpqa_science__field_chemistry__model=qwen3_5_9b,qwen3_5_9b,32,uniform,2039.575565509,0.5043157143429888,0,3200,0
supergpqa_science__field_chemistry__model=qwen3_5_9b,qwen3_5_9b,32,hbn-sync,2204.855439293,0.5199208854879406,0.0,3200,0
supergpqa_science__field_chemistry__model=qwen3_5_9b,qwen3_5_9b,32,hbn-async,2115.867643628,0.5187781697370122,0.0,3200,0
supergpqa_science__field_chemistry__model=qwen3_5_9b,qwen3_5_9b,64,uniform,3994.261611625,1.008538420107052,0,6400,0
supergpqa_science__field_chemistry__model=qwen3_5_9b,qwen3_5_9b,64,hbn-sync,4271.4943981,1.04042290089976,0.0,6400,0
supergpqa_science__field_chemistry__model=qwen3_5_9b,qwen3_5_9b,64,hbn-async,4174.93120208,1.0390956587138733,0.0,6400,0
supergpqa_science__field_physics__model=qwen2_5_32b,qwen2_5_32b,8,uniform,430.819133882,0.04594023868080538,0,800,0
supergpqa_science__field_physics__model=qwen2_5_32b,qwen2_5_32b,8,hbn-sync,790.61185112,0.046398948679272446,0.0,800,0
supergpqa_science__field_physics__model=qwen2_5_32b,qwen2_5_32b,8,hbn-async,80.760843595,0.04398602466292941,4.635378804736e-05,800,1
supergpqa_science__field_physics__model=qwen2_5_32b,qwen2_5_32b,16,uniform,481.211432242,0.08995526711286989,0,1600,0
supergpqa_science__field_physics__model=qwen2_5_32b,qwen2_5_32b,16,hbn-sync,497.767233063,0.09080346232881767,0.0,1600,0
supergpqa_science__field_physics__model=qwen2_5_32b,qwen2_5_32b,16,hbn-async,519.154808946,0.091548910067968,5.8811662854144e-05,1600,1
supergpqa_science__field_physics__model=qwen2_5_32b,qwen2_5_32b,32,uniform,610.992434398,0.18051145764232396,0,3200,0
supergpqa_science__field_physics__model=qwen2_5_32b,qwen2_5_32b,32,hbn-sync,983.030103081,0.18826739739148082,0.0,3200,0
supergpqa_science__field_physics__model=qwen2_5_32b,qwen2_5_32b,32,hbn-async,645.399005239,0.1877230074880389,0.0,3200,0
supergpqa_science__field_physics__model=qwen2_5_32b,qwen2_5_32b,64,uniform,888.271533621,0.3644497937129554,0,6400,0
supergpqa_science__field_physics__model=qwen2_5_32b,qwen2_5_32b,64,hbn-sync,938.019690461,0.37426529970091416,0.0,6400,0
supergpqa_science__field_physics__model=qwen2_5_32b,qwen2_5_32b,64,hbn-async,857.751808545,0.3795780918633042,0.0,6400,0
supergpqa_science__field_physics__model=qwen2_5_3b,qwen2_5_3b,8,uniform,7.640018654,0.001819507241828352,0,800,0
supergpqa_science__field_physics__model=qwen2_5_3b,qwen2_5_3b,8,hbn-sync,69.323000988,0.001995090719350784,0.0,800,0
supergpqa_science__field_physics__model=qwen2_5_3b,qwen2_5_3b,8,hbn-async,14.98103501,0.001899303209353216,5.6820332658688e-05,800,17
supergpqa_science__field_physics__model=qwen2_5_3b,qwen2_5_3b,16,uniform,66.503847629,0.003818253672964096,0,1600,0
supergpqa_science__field_physics__model=qwen2_5_3b,qwen2_5_3b,16,hbn-sync,72.165030848,0.00424340923191296,0.0,1600,0
supergpqa_science__field_physics__model=qwen2_5_3b,qwen2_5_3b,16,hbn-async,67.064852388,0.004103668332593152,0.000169814870614016,1600,35
supergpqa_science__field_physics__model=qwen2_5_3b,qwen2_5_3b,32,uniform,79.778288679,0.008077508499546112,0,3200,0
supergpqa_science__field_physics__model=qwen2_5_3b,qwen2_5_3b,32,hbn-sync,76.106867576,0.007907804563521536,0.0,3200,0
supergpqa_science__field_physics__model=qwen2_5_3b,qwen2_5_3b,32,hbn-async,72.379146012,0.008049209698664447,0.00040459897629081603,3200,89
supergpqa_science__field_physics__model=qwen2_5_3b,qwen2_5_3b,64,uniform,103.313289878,0.015047731776118784,0,6400,0
supergpqa_science__field_physics__model=qwen2_5_3b,qwen2_5_3b,64,hbn-sync,152.549923629,0.01747094378118349,0.0,6400,0
supergpqa_science__field_physics__model=qwen2_5_3b,qwen2_5_3b,64,hbn-async,99.556231308,0.017990732933660672,2.4398792605696e-05,6400,5
supergpqa_science__field_physics__model=qwen2_5_7b,qwen2_5_7b,8,uniform,6.696757091,0.003757388233295872,0,800,0
supergpqa_science__field_physics__model=qwen2_5_7b,qwen2_5_7b,8,hbn-sync,9.213138048,0.003722746019127296,0.0,800,0
supergpqa_science__field_physics__model=qwen2_5_7b,qwen2_5_7b,8,hbn-async,5.776123974,0.00371498297709056,3.8609712533504e-05,800,6
supergpqa_science__field_physics__model=qwen2_5_7b,qwen2_5_7b,16,uniform,12.000356433,0.007548222918326272,0,1600,0
supergpqa_science__field_physics__model=qwen2_5_7b,qwen2_5_7b,16,hbn-sync,13.999314574,0.00749144156232192,0.0,1600,0
supergpqa_science__field_physics__model=qwen2_5_7b,qwen2_5_7b,16,hbn-async,12.105280551,0.00751163791608832,0.000117530238830592,1600,19
supergpqa_science__field_physics__model=qwen2_5_7b,qwen2_5_7b,32,uniform,18.127728253,0.015049054972213248,0,3200,0
supergpqa_science__field_physics__model=qwen2_5_7b,qwen2_5_7b,32,hbn-sync,21.781472082,0.014952018544311297,0.0,3200,0
supergpqa_science__field_physics__model=qwen2_5_7b,qwen2_5_7b,32,hbn-async,18.226929175,0.014953636218988544,0.000156012691674112,3200,23
